question_id,question_no,question_date,asked_by_name,recipient,debate_section_id,source_xml_url,fetch_ok,section_local_match,question_local_match,question_count_in_xml,speech_count_in_xml,summary_count,table_count,external_link_count,answer_text_chars,grouped_or_joint_answer,referred_or_direct_reply,reply_not_received,status,summary_texts,answer_preview
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-20/pq_402,402,2026-01-20,Jennifer Whitmore,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-20/writtens/dbsect_262,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-20/writtens/mul@/dbsect_262.xml,True,True,True,2,1,0,0,6,3420,True,False,False,ministerial_reply_present,,"Tánaiste and Minister for Finance I propose to take Questions Nos. 378 and 402 together. The Disabled Drivers & Disabled Passengers Scheme (DDS) provides relief from VRT and VAT on an adapted car, as well as an exemption from motor tax and an annual fuel grant. The Scheme is open to severely and permanently disabled persons as defined, as a driver "
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-28/pq_114,114,2026-01-28,Ivana Bacik,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-28/writtens/dbsect_136,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-28/writtens/mul@/dbsect_136.xml,True,True,True,1,1,0,0,6,4596,False,False,False,ministerial_reply_present,,"Minister for Social Protection The State Pension (Contributory) (SPC) is funded from the Social Insurance Fund through the contributions paid by workers. The rate of payment reflects the number of social insurance contributions paid over a working life. Eligibility for SPC is based on a number of criteria: • Being aged 66 or over, • Having entered "
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-28/pq_82,82,2026-01-28,Réada Cronin,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-28/writtens/dbsect_111,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-28/writtens/mul@/dbsect_111.xml,True,True,True,1,1,0,0,6,3269,False,False,False,ministerial_reply_present,,Minister for Education and Youth I wish to advise the Deputy that two interim modular units were recently approved for the school referred to pending the delivery of the school's large scale major project. The project referred to by the Deputy is part of a campus project that has been devolved for delivery to the National Development Finance Agency
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-05/pq_358,358,2026-02-05,Malcolm Byrne,Children,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-05/writtens/dbsect_324,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-05/writtens/mul@/dbsect_324.xml,True,True,True,2,1,1,0,6,4548,True,False,False,ministerial_reply_present,Question No. 359 answered with Question No. 358.,"Minister for Children, Disability and Equality I propose to take Questions Nos. 358 and 359 together. The delivery of an effective, efficient Assessment of Need system is a priority for the Government. There has been intensive work by the Department of Children, Disability and Equality and the HSE to address delays in the provision of Assessments o"
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-10/pq_1155,1155,2026-02-10,Darren O'Rourke,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-10/writtens/dbsect_850,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-10/writtens/mul@/dbsect_850.xml,True,True,True,1,1,0,0,6,136,False,True,False,ministerial_reply_present,,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy as soon as possible."
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-17/pq_671,671,2026-02-17,Eoin Ó Broin,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-17/writtens/dbsect_452,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-17/writtens/mul@/dbsect_452.xml,True,True,True,3,1,2,0,6,2761,True,False,False,ministerial_reply_present,Question No. 671 answered with Question No. 670. | Question No. 672 answered with Question No. 670.,"Minister of State at the Department of Education and Youth I propose to take Questions Nos. 670, 671 and 672 together. This government is fully committed to supporting students with special educational needs to fulfil their full potential and the Programme for Government makes a number of commitments to deliver on this objective. In order to suppor"
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-18/pq_178,178,2026-02-18,Barry Ward,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-18/writtens/dbsect_196,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-18/writtens/mul@/dbsect_196.xml,True,True,True,7,1,6,0,6,2671,True,False,False,ministerial_reply_present,Question No. 177 answered with Question No. 176. | Question No. 178 answered with Question No. 176. | Question No. 179 answered with Question No. 176. | Question No. 180 answered with Question No. 176. | Question No. 181 answered with Question No. 176. | Question No. 182 answered with Question No. 176.,"Minister of State at the Department of Education and Youth I propose to take Questions Nos. 176 to 182, inclusive, together. The National Council for Special Education (NCSE) has responsibility for coordinating and advising on the education provision and care support for children and young people with special educational needs in our schools, inclu"
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-25/pq_215,215,2026-02-25,Roderic O'Gorman,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-25/writtens/dbsect_250,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-25/writtens/mul@/dbsect_250.xml,True,True,False,1,1,0,0,6,612,False,False,False,ministerial_reply_present,,"Minister of State at the Department of Agriculture, Food and the Marine Ireland's €258 million Seafood Development Programme, which is co-funded by the Irish Government and the EU, funded under the EMFAF and is the primary funding package for the commercial seafood sector in Ireland in the period 2021-2027. This includes providing supports to the M"
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-26/pq_30,30,2026-02-26,Naoise Ó Cearúil,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-26/writtens/dbsect_63,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-26/writtens/mul@/dbsect_63.xml,True,True,True,3,1,0,0,8,2094,True,False,False,ministerial_reply_present,,"Minister for Social Protection I propose to take Questions Nos. 30, 69 and 84 together. The carer’s allowance is the main scheme by which my department provides income support to carers. Expenditure on carer’s allowance in 2026 is estimated to exceed €1.4 billion. At the end of January there were more than 105,000 carers receiving this payment. The"
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-03/pq_919,919,2026-03-03,Ken O'Flynn,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-03/writtens/dbsect_705,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-03/writtens/mul@/dbsect_705.xml,True,True,True,1,0,2,0,4,0,True,False,True,reply_not_received,Question No. 920 answered with Question No. 917. | Question No. 921 answered with Question No. 918.,
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-03/pq_924,924,2026-03-03,Sean Fleming,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-03/writtens/dbsect_708,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-03/writtens/mul@/dbsect_708.xml,True,True,True,1,1,0,0,6,942,False,False,False,ministerial_reply_present,,"Minister for Health The proposed Public Health (Tobacco Products and Nicotine Inhaling Products) (Amendment) Bill will introduce restrictions on the flavours and descriptors for nicotine inhaling products, by regulating the flavour names which can be used.The proposals take into consideration the population-level impact of vaping and the need for a"
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-18/pq_1049,1049,2026-03-18,Rory Hearne,Housing,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-18/writtens/dbsect_864,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-18/writtens/mul@/dbsect_864.xml,True,True,True,4,1,3,0,6,3815,True,False,False,ministerial_reply_present,Question No. 1050 answered with Question No. 1049. | Question No. 1051 answered with Question No. 1049. | Question No. 1052 answered with Question No. 1049.,"Minister for Housing, Local Government and Heritage I propose to take Questions Nos. 1049, 1050, 1051 and 1052 together. My Department jointly published the National Housing Strategy for Disabled People (NHSDP) 2022-2027 and Implementation Plan with the Department of Health and the Department of Children, Disability, and Equality. The Strategy and "
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-24/pq_676,676,2026-03-24,George Lawlor,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-24/writtens/dbsect_427,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-24/writtens/mul@/dbsect_427.xml,True,True,True,1,1,0,1,6,548,False,False,False,ministerial_reply_present,,Minister for Social Protection The number of WTE Medical Assessors on 1st April 2023 is 30 whereas the number is 31 is the current complement on the 16th March 2026.Below is the tabular form for 2023 and 2026. ----- WTE Q1 2023 30 Q1 2026 31 Medical Review and Assessment Service are actively recruiting new Medical Assessors where a panel of success
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-26/pq_386,386,2026-03-26,Keira Keogh,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-26/writtens/dbsect_362,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-26/writtens/mul@/dbsect_362.xml,True,True,True,1,1,0,0,6,2690,False,False,False,ministerial_reply_present,,"Minister of State at the Department of Agriculture, Food and the Marine My Department has responsibility for the licencing of aquaculture operations, including those engaging in seaweed cultivation, and as the Competent Authority under the EU Organic Regulations 2018/848, has supervision of the framework for organic certification of harvested seawe"
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-14/pq_3084,3084,2026-04-14,Cian O'Callaghan,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/dbsect_2310,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/mul@/dbsect_2310.xml,True,True,False,1,1,0,0,6,103,False,True,False,ministerial_reply_present,,Minister for Health The Department have asked the HSE to respond to the Deputy directly on this matter.
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-15/pq_348,348,2026-04-15,Sorca Clarke,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-15/writtens/dbsect_235,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-15/writtens/mul@/dbsect_235.xml,True,True,True,1,1,0,0,6,136,False,True,False,ministerial_reply_present,,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy as soon as possible."
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-21/pq_797,797,2026-04-21,Ken O'Flynn,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-21/writtens/dbsect_608,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-21/writtens/mul@/dbsect_608.xml,True,True,True,3,1,0,0,6,206,True,True,False,ministerial_reply_present,,"Minister for Health I propose to take Questions Nos. 761, 797 and 815 together. As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible."
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-23/pq_322,322,2026-04-23,Emer Currie,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-23/writtens/dbsect_349,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-23/writtens/mul@/dbsect_349.xml,True,True,False,1,1,1,0,6,1015,False,True,False,ministerial_reply_present,A referred reply was forwarded to the Deputy under Standing Orders.,"Minister of State at the Department of Transport Under the Road Safety Authority Act 2006, the Road Safety Authority (RSA) has statutory responsibility for the National Driver Testing Service. Therefore, the information requested by the Deputy is held by the Authority. Given the RSA's responsibility in this matter, I have referred the Deputy's ques"
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-23/pq_81,81,2026-04-23,Jen Cummins,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-23/writtens/dbsect_133,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-23/writtens/mul@/dbsect_133.xml,True,True,True,1,1,0,0,6,1641,False,False,False,ministerial_reply_present,,Minister of State at the Department of Education and Youth The Assessment of Need (AON) process is provided for under the Disability Act 2005 and is under the remit of the Health Service Executive (HSE). Assessment Officers working under the remit of the HSE are charged with organising the process which results in an Assessment of Need. The Assessm
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-28/pq_147,147,2026-04-28,Paula Butterly,Enterprise,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-28/writtens/dbsect_58,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-28/writtens/mul@/dbsect_58.xml,True,True,True,1,1,0,0,6,3750,False,False,False,ministerial_reply_present,,"Minister for Enterprise, Tourism and Employment Balanced regional development is a key focus of the work of my Department and our Enterprise Development Agencies. In this regard, IDA Ireland is continuing its strong commitment to promoting FDI in regional locations as part of its 2025–29 strategy, Adapt Intelligently, and is targeting 550, or 55%, "
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-12/pq_1285,1285,2026-05-12,Malcolm Byrne,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_980,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_980.xml,True,True,True,1,1,0,0,6,96,False,False,False,ministerial_reply_present,,"Minister for Further and Higher Education, Research, Innovation and Science [Attachment omitted]"
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-12/pq_196,196,2026-05-12,Peter 'Chap' Cleere,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_79,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_79.xml,True,True,True,1,1,0,0,6,1637,False,False,False,ministerial_reply_present,,"Minister for Further and Higher Education, Research, Innovation and Science Significant capital investment was secured under the National Development Plan for the FET College Major Capital Programme which is a key commitment in the Programme for Government. Twelve of the ETBs are progressing projects under the programme, including Kilkenny and Carl"
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-12/pq_930,930,2026-05-12,Ken O'Flynn,Children,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_656,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_656.xml,True,True,True,5,1,0,0,6,4658,True,False,False,ministerial_reply_present,,"Minister for Children, Disability and Equality I propose to take Questions Nos. 927, 929, 930, 931 and 932 together. Tusla, the Child and Family Agency, is required by law to be independent in its work as set out in Section 8 (11) of the Child and Family Agency Act. It would be inappropriate for the Department to interfere with the professional jud"
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-13/pq_155,155,2026-05-13,Peadar Tóibín,Justice,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-13/writtens/dbsect_195,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-13/writtens/mul@/dbsect_195.xml,True,True,True,4,1,3,0,7,4581,True,False,False,ministerial_reply_present,Question No. 155 answered with Question No. 154. | Question No. 156 answered with Question No. 154. | Question No. 157 answered with Question No. 154.,"Minister for Justice, Home Affairs and Migration I propose to take Questions Nos. 154, 155, 156 and 157 together. It is a central priority for me that Ireland’s immigration system is robust and rules based. The enforcement aspects of our laws, including deportation orders, are an essential requirement for the system to work effectively and to ensur"
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-14/pq_481,481,2026-05-14,Ken O'Flynn,Children,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-14/writtens/dbsect_373,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-14/writtens/mul@/dbsect_373.xml,True,True,True,1,1,0,0,6,2611,False,False,False,ministerial_reply_present,,"Minister for Children, Disability and Equality As set out in legislation (Child and Family Agency Act, 2013), Tusla is independent in the performance of its functions, including management of Child Protection and Welfare cases. This includes the decision to reopen a case. Oversight, governance and implementation of internal case management systems "
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-26/pq_1504,1504,2026-05-26,Sean Fleming,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/dbsect_1109,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/mul@/dbsect_1109.xml,True,True,False,1,1,0,0,6,2364,False,False,False,ministerial_reply_present,,"Minister for Further and Higher Education, Research, Innovation and Science My Department prioritises the inclusion of learners with additional needs across further and higher education. This work aligns with the Programme for Government, the National Human Rights Strategy for Disabled People 2025–2030, and the Further Education and Training (FET) "
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-26/pq_210,210,2026-05-26,Michael Cahill,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/dbsect_91,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/mul@/dbsect_91.xml,True,True,True,2,1,0,0,7,2711,True,False,False,ministerial_reply_present,,"Tánaiste and Minister for Finance I propose to take Questions Nos. 191 and 210 together. Capital Acquisitions Tax (CAT) is a tax which applies to both gifts and inheritances and is charged at a rate of 33%. For CAT purposes, the relationship between the person giving a gift or inheritance and the person who receives it determines the maximum amount"
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-26/pq_377,377,2026-05-26,Barry Heneghan,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/dbsect_217,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/mul@/dbsect_217.xml,True,True,True,5,1,5,0,6,2852,True,True,False,ministerial_reply_present,A referred reply was forwarded to the Deput y under Standing Orders. | Question No. 374 answered with Question No. 373. | Question No. 375 answered with Question No. 373. | Question No. 376 answered with Question No. 373. | Question No. 377 answered with Question No. 373.,"Minister for Transport I propose to take Questions Nos. 373, 374, 375, 376 and 377 together. As Minister for Transport, I have responsibility for policy and overall funding in relation to public transport. The National Transport Authority (NTA) has responsibility for the planning and development of public transport infrastructure, including ticketi"
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-27/pq_15,15,2026-05-27,Noel McCarthy,Defence,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-27/writtens/dbsect_70,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-27/writtens/mul@/dbsect_70.xml,True,True,True,4,1,3,0,6,1634,True,False,False,ministerial_reply_present,Question No. 16 answered with Question No. 15. | Question No. 17 answered with Question No. 15 | Question No. 18 answered with Question No. 15.,"Minister for Defence I propose to take Questions Nos. 15, 16, 17 and 18 together. The Defence Amendment Act 2021 provides for Voluntary Supplemental Military Service (SMS), to allow Reserve Defence Force (RDF) members to undertake activities to support the Permanent Defence Force (PDF). The Act provides that members of the RDF may notify their avai"
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-28/pq_341,341,2026-05-28,Cian O'Callaghan,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-28/writtens/dbsect_345,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-28/writtens/mul@/dbsect_345.xml,True,True,True,1,1,0,0,6,1445,False,False,False,ministerial_reply_present,,"Minister for Education and Youth On 4 November 2025, my department published a 'Framework and action plan for delivery of increased choice for parents on education provision at primary level'. The main focus of this framework and action plan was an online, school-specific survey. The survey ran from 4 November to 16 December 2025. Through the surve"
https://data.oireachtas.ie/ie/oireachtas/question/2026-06-09/pq_521,521,2026-06-09,Cormac Devlin,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-09/writtens/dbsect_366,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-09/writtens/mul@/dbsect_366.xml,True,True,True,3,1,1,0,6,4427,True,False,False,ministerial_reply_present,Question No. 522 answered with Question No. 521.,"Tánaiste and Minister for Finance I propose to take Questions Nos. 521, 522 and 523 together. Broadly speaking, a gift or inheritance is chargeable to Capital Acquisitions Tax (CAT) in Ireland where: • the disponer was resident or ordinarily resident in the State at the date of the disposition, • the beneficiary was resident or ordinarily resident "
https://data.oireachtas.ie/ie/oireachtas/question/2026-06-23/pq_223,223,2026-06-23,Peter Roche,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/dbsect_229,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/mul@/dbsect_229.xml,True,True,True,10,1,9,1,7,3541,True,False,False,ministerial_reply_present,Question No. 219 answered with Question No. 218. | Question No. 220 answered with Question No. 218. | Question No. 221 answered with Question No. 218. | Question No. 222 answered with Question No. 218. | Question No. 223 answered with Question No. 218. | Question No. 224 answered with Question No. 218. | Question No. 225 answered with Question No. 218. | Question No. 226 answered with Question No. 218. | Question No. 227 answered with Question No. 218.,"Tánaiste and Minister for Finance I propose to take Questions Nos. 218, 219, 220, 221, 222, 223, 224, 225, 226 and 227 together. The Deputy should note at the outset that it is a legislative requirement that the Disabled Drivers Medical Board of Appeal (DDMBA) is independent in the exercise of its functions and it is a matter for the Board to deter"
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-02/pq_49,49,2026-07-02,Matt Carthy,Foreign,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-02/writtens/dbsect_78,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-02/writtens/mul@/dbsect_78.xml,True,True,True,3,1,0,0,7,3088,True,False,False,ministerial_reply_present,,"Minister for Foreign Affairs and Trade I propose to take Questions Nos. 49, 59 and 76 together. The Programme for Government, published in January 2025, stated that the Government would work with like-minded EU countries to stand up for Irish farmers and defend our interests in opposing the current Mercosur trade deal. On 9 January 2026, EU Member "
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-07/pq_897,897,2026-07-07,Donna McGettigan,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/dbsect_823,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/mul@/dbsect_823.xml,True,True,True,1,1,0,0,6,1713,False,False,False,ministerial_reply_present,,"Minister for Further and Higher Education, Research, Innovation and Science The HEA has managed two national calls under the Senior Academic Leadership Initiative on behalf of DFHERIS. Following two competitive calls for applications, 20 posts were awarded to successful higher education institutions in 2020 and a further 10 posts were awarded in 20"
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-09/pq_476,476,2026-07-09,Paul Murphy,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-09/writtens/dbsect_479,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-09/writtens/mul@/dbsect_479.xml,True,True,True,1,1,0,0,6,888,False,False,False,ministerial_reply_present,,"Minister for Health The Taoiseach met with health unions on Thursday, 30 April. Following that engagement, the Taoiseach has asked the HSE to ensure that management discretion under the Critical Illness Protocol is actively and compassionately applied in cases involving long COVID, so that staff continue to be supported while Government considers w"
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-09/pq_67,67,2026-07-09,Ruairí Ó Murchú,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-09/writtens/dbsect_101,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-09/writtens/mul@/dbsect_101.xml,True,True,True,1,1,0,0,6,521,False,False,False,ministerial_reply_present,,"Minister for Agriculture, Food and the Marine Taxation policy is the responsibility of the Minister for Finance. However, we work closely to ensure taxation policy is consistent with Government priorities for the agri-food sector. In advance of the Budget, I make an annual submission to the Minister for Finance on taxation issues, including renewal"
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-28/pq_3384,3384,2026-07-28,Donna McGettigan,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-28/writtens/dbsect_2754,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-28/writtens/mul@/dbsect_2754.xml,True,True,True,1,1,0,0,6,3002,False,False,False,ministerial_reply_present,,"Minister for Health GPs are self-employed practitioners and therefore may establish practices at a place of their own choosing. There is no prescribed ratio of GPs to patients, and the State does not regulate the number of GPs that can set up in any area. Under the GMS scheme, the HSE contracts GPs to provide medical services without charge to medi"
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-28/pq_371,371,2026-07-28,Robert Troy,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-28/writtens/dbsect_320,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-28/writtens/mul@/dbsect_320.xml,True,True,True,1,1,0,0,11,2108,False,False,False,ministerial_reply_present,,"Minister of State at the Department of Transport As Minister of State for International and Road Transport, Logistics, Rail and Ports, I wish to advise that there are no specific warning signage requirements for commercial or agricultural vehicles. Commercial vehicles may use signage warning of blind spots and caution for cyclists or pedestrians wh"
